vertex1,vertex2,algorithm,time_ns,relaxed_edges,distance
5126066620,3051999507,D,86659500,135396,6454.0
5126066620,3051999507,CH,6150000,456,6454.0
2249899102,271844684,D,93717708,161128,6222.0
2249899102,271844684,CH,6700334,499,6222.0
4582917959,1770308739,D,23815417,27230,1567.0
4582917959,1770308739,CH,3234958,324,1567.0
26026126,2876766372,D,161911167,292668,12643.0
26026126,2876766372,CH,6203416,413,12643.0
4218225762,308665821,D,150674500,238531,6032.0
4218225762,308665821,CH,5866375,399,6032.0
3155121709,2072986362,D,265966459,456219,13192.0
3155121709,2072986362,CH,6075834,416,13192.0
3509639564,446252027,D,68190083,103392,3743.0
3509639564,446252027,CH,4293292,336,3743.0
3185015190,597317063,D,159795958,285753,9748.0
3185015190,597317063,CH,5811458,414,9748.0
4927475589,1262423229,D,19603083,22673,1993.0
4927475589,1262423229,CH,2297875,167,1993.0
5279725276,4095096448,D,297024083,491114,16877.0
5279725276,4095096448,CH,6869958,427,16877.0
3678003436,3188259225,D,337596250,569663,21039.0
3678003436,3188259225,CH,7399708,518,21039.0
1256489586,1601330425,D,168074333,262343,7048.0
1256489586,1601330425,CH,7381125,553,7048.0
1157373346,286546210,D,220503125,389790,12075.0
1157373346,286546210,CH,5172292,326,12075.0
1301795407,3372013128,D,47326875,71242,3687.0
1301795407,3372013128,CH,5954042,474,3687.0
1151600213,3675487075,D,117229750,196189,4990.0
1151600213,3675487075,CH,5359750,388,4990.0
2332354456,1706409197,D,37085667,56293,2410.0
2332354456,1706409197,CH,4024834,332,2410.0
69085730,4339308483,D,264989167,439507,9908.0
69085730,4339308483,CH,6076875,441,9908.0
1609396559,654106972,D,195783209,359597,7541.0
1609396559,654106972,CH,6092208,462,7541.0
4186939984,1077501830,D,99581500,156250,4315.0
4186939984,1077501830,CH,25500833,326,4315.0
1994249669,1206402764,D,175017875,312663,11975.0
1994249669,1206402764,CH,5674417,361,11975.0
1757509279,1304203769,D,192046041,313216,7721.0
1757509279,1304203769,CH,6142291,464,7721.0
1294321615,20697448,D,35233292,48424,4554.0
1294321615,20697448,CH,3268958,267,4554.0
4844902498,762105452,D,191043083,329621,10514.0
4844902498,762105452,CH,5257625,344,10514.0
284793543,1144141937,D,209292042,368887,8098.0
284793543,1144141937,CH,7362959,528,8098.0
2591996466,4197394285,D,79928667,126222,3728.0
2591996466,4197394285,CH,4271083,312,3728.0
1142225688,3901171485,D,39433584,52108,4729.0
1142225688,3901171485,CH,4752084,350,4729.0
4232999897,3327716546,D,51672250,76791,3879.0
4232999897,3327716546,CH,3119791,252,3879.0
27535271,290652230,D,217826334,395335,10058.0
27535271,290652230,CH,6187083,407,10058.0
1412616972,1102162073,D,180837500,313064,7268.0
1412616972,1102162073,CH,6257875,454,7268.0
2569498121,1149417338,D,60394708,98491,2657.0
2569498121,1149417338,CH,4370292,381,2657.0
1534554598,2228164703,D,265930708,445708,11471.0
1534554598,2228164703,CH,6477875,479,11471.0
3837063433,5070098221,D,55265041,78982,4414.0
3837063433,5070098221,CH,4843458,379,4414.0
1794362761,2995504676,D,251592875,398453,13858.0
1794362761,2995504676,CH,5385458,401,13858.0
1659223865,1940147012,D,328909833,539569,16669.0
1659223865,1940147012,CH,7014084,498,16669.0
3414135281,1268142991,D,88760000,131177,5446.0
3414135281,1268142991,CH,5460083,372,5446.0
1539385250,1177482905,D,186151083,336991,7364.0
1539385250,1177482905,CH,5297584,396,7364.0
1120258313,343482460,D,295835834,329180,11517.0
1120258313,343482460,CH,4854541,333,11517.0
792653829,1581200556,D,80835791,121674,3629.0
792653829,1581200556,CH,3564625,290,3629.0
339473334,5228049576,D,269450875,433122,13593.0
339473334,5228049576,CH,8627000,600,13593.0
685775769,768890716,D,312938625,541179,18370.0
685775769,768890716,CH,5795625,380,18370.0
1091908051,4115161732,D,208694042,344926,8273.0
1091908051,4115161732,CH,6604000,434,8273.0
1296128066,4933894161,D,87880500,133683,7387.0
1296128066,4933894161,CH,6507750,479,7387.0
1325278333,301651240,D,263305916,408312,9021.0
1325278333,301651240,CH,4965500,346,9021.0
823327180,1425553029,D,159451167,269579,11809.0
823327180,1425553029,CH,9170375,590,11809.0
1113375726,2064648906,D,292473917,427072,10688.0
1113375726,2064648906,CH,6778417,484,10688.0
618598335,1490850419,D,95628667,150172,4685.0
618598335,1490850419,CH,5713042,513,4685.0
26656337,5182294252,D,20311166,23134,2178.0
26656337,5182294252,CH,4276750,323,2178.0
369395509,1280639334,D,157657833,300522,11260.0
369395509,1280639334,CH,5771667,391,11260.0
248448385,256168168,D,295768709,552269,12431.0
248448385,256168168,CH,6110042,423,12431.0
1398817691,367074313,D,206325666,380530,9175.0
1398817691,367074313,CH,6933833,461,9175.0
4233387251,305028694,D,3795167,2616,654.0
4233387251,305028694,CH,1339875,113,654.0
25850304,1337585289,D,51869417,79275,2969.0
25850304,1337585289,CH,4642875,374,2969.0
3758826722,3949843291,D,114705667,178395,9781.0
3758826722,3949843291,CH,5206958,319,9781.0
3253923051,1763595152,D,275138917,501298,16859.0
3253923051,1763595152,CH,6113625,423,16859.0
673980403,252628483,D,294572750,542119,17442.0
673980403,252628483,CH,6164459,417,17442.0
1181084785,3923027264,D,129681500,204893,5505.0
1181084785,3923027264,CH,6364000,474,5505.0
321477045,267839560,D,273869208,444952,10849.0
321477045,267839560,CH,6075000,412,10849.0
2513069624,4262488651,D,153846709,238557,6190.0
2513069624,4262488651,CH,6934958,504,6190.0
278225859,255382038,D,296235208,556115,20527.0
278225859,255382038,CH,5971791,336,20527.0
444607342,439171911,D,94202875,163187,6257.0
444607342,439171911,CH,5256333,328,6257.0
1509253685,283316386,D,113302708,188354,5085.0
1509253685,283316386,CH,6413833,453,5085.0
1166359377,334244235,D,245032542,445954,18288.0
1166359377,334244235,CH,6132542,420,18288.0
2772554438,1106765908,D,31517500,47473,3600.0
2772554438,1106765908,CH,3778542,353,3600.0
4927550229,2343073394,D,265835125,466730,13192.0
4927550229,2343073394,CH,6219875,346,13192.0
3366694538,3264945300,D,133947417,232545,11707.0
3366694538,3264945300,CH,5081708,361,11707.0
1431045698,3062588675,D,231358500,279754,6511.0
1431045698,3062588675,CH,4567458,281,6511.0
1528775050,262537152,D,329327792,573311,19982.0
1528775050,262537152,CH,6493334,396,19982.0
299617297,1025348845,D,127953541,213119,6875.0
299617297,1025348845,CH,6072875,411,6875.0
1066061857,1234226337,D,334465292,521547,11572.0
1066061857,1234226337,CH,6853917,489,11572.0
281235830,458263366,D,140069750,246655,7849.0
281235830,458263366,CH,5880000,439,7849.0
1141260537,571427322,D,210066000,363566,13002.0
1141260537,571427322,CH,5414208,385,13002.0
278784428,456941320,D,240258250,400361,9035.0
278784428,456941320,CH,7558459,534,9035.0
628678,2614944182,D,99785333,169254,4186.0
628678,2614944182,CH,5441333,399,4186.0
3366686723,3763506617,D,166875917,315851,14100.0
3366686723,3763506617,CH,5599334,375,14100.0
1392604838,97755609,D,185835458,330546,7299.0
1392604838,97755609,CH,8332292,633,7299.0
1122210098,1365729047,D,204461042,383049,9835.0
1122210098,1365729047,CH,6176792,408,9835.0
1322905230,3421048242,D,291039291,476390,15884.0
1322905230,3421048242,CH,7276958,519,15884.0
276219035,1125359842,D,204335167,374728,10455.0
276219035,1125359842,CH,7328000,557,10455.0
1234026812,861288285,D,145537333,212109,5907.0
1234026812,861288285,CH,6326875,426,5907.0
2991236415,321730284,D,209172583,351944,9498.0
2991236415,321730284,CH,5167000,349,9498.0
1105536797,437139818,D,97444500,178961,8641.0
1105536797,437139818,CH,6384125,437,8641.0
1239556526,417798370,D,80288584,139151,7143.0
1239556526,417798370,CH,6297209,405,7143.0
276274202,262228237,D,37550750,55397,4838.0
276274202,262228237,CH,4955209,353,4838.0
504925572,1546455991,D,124090500,217641,8600.0
504925572,1546455991,CH,6052583,412,8600.0
1369169680,3234052308,D,206240166,394059,13552.0
1369169680,3234052308,CH,6487417,437,13552.0
360731459,3751946738,D,251625667,459920,16233.0
360731459,3751946738,CH,6305583,383,16233.0
1510029522,2520804669,D,274261708,487774,16042.0
1510029522,2520804669,CH,8071750,598,16042.0
1272485201,4496484397,D,276111541,442588,14113.0
1272485201,4496484397,CH,6556334,475,14113.0
5323796241,4326906731,D,215731875,383357,11787.0
5323796241,4326906731,CH,6466833,468,11787.0
3216498698,280814907,D,28953416,42401,3129.0
3216498698,280814907,CH,2611667,211,3129.0
189083164,3129763803,D,327084250,572953,18067.0
189083164,3129763803,CH,6222750,397,18067.0
1601390053,1175016624,D,299054709,473825,13282.0
1601390053,1175016624,CH,4562625,293,13282.0
35675268,289549223,D,361904625,556128,22304.0
35675268,289549223,CH,6093584,356,22304.0
1117133222,30789848,D,225753041,382999,11442.0
1117133222,30789848,CH,6291208,431,11442.0
1261310889,190717132,D,46589375,61539,3311.0
1261310889,190717132,CH,4616208,407,3311.0
583233935,3773883083,D,33314417,49155,2080.0
583233935,3773883083,CH,3592792,333,2080.0
4882830816,3261675874,D,93613958,167602,5864.0
4882830816,3261675874,CH,6258084,423,5864.0
1298758799,639307008,D,69384959,111660,5772.0
1298758799,639307008,CH,7427916,475,5772.0
3190170984,4261313420,D,21718500,26396,3548.0
3190170984,4261313420,CH,4931625,357,3548.0
289547122,3764975190,D,253510625,446427,18007.0
289547122,3764975190,CH,7054292,507,18007.0
1859699895,2612798729,D,76326042,115013,6789.0
1859699895,2612798729,CH,4303583,338,6789.0
1688791547,1597280342,D,191903334,361709,14480.0
1688791547,1597280342,CH,7265875,543,14480.0
308294143,477274290,D,279479125,484066,12707.0
308294143,477274290,CH,8427541,547,12707.0
1651321227,2655529254,D,39190333,59644,3529.0
1651321227,2655529254,CH,3862792,321,3529.0
4372527840,1367096604,D,149590084,263909,7257.0
4372527840,1367096604,CH,5158750,372,7257.0
2512162018,123892730,D,70583375,116064,3819.0
2512162018,123892730,CH,5962500,456,3819.0
3436547581,287330146,D,351686083,544129,17575.0
3436547581,287330146,CH,6035625,361,17575.0
1578764324,1180510075,D,213172375,353639,7990.0
1578764324,1180510075,CH,5150417,326,7990.0
1604088134,322905006,D,166181250,294641,6401.0
1604088134,322905006,CH,7053125,513,6401.0
2566486453,4788404810,D,137053542,217376,5524.0
2566486453,4788404810,CH,6305375,475,5524.0
125392,5405855464,D,164719458,267342,13799.0
125392,5405855464,CH,5225417,350,13799.0
3579165245,2688021769,D,25716334,34070,2997.0
3579165245,2688021769,CH,2296417,185,2997.0
255746434,708950380,D,32311250,43516,2623.0
255746434,708950380,CH,3330542,290,2623.0
4874447723,2070600313,D,54015167,91023,4591.0
4874447723,2070600313,CH,5216917,355,4591.0
4444445589,3260799782,D,269957625,490831,17350.0
4444445589,3260799782,CH,5053083,287,17350.0
252646252,957888147,D,51387750,87598,5315.0
252646252,957888147,CH,5192750,435,5315.0
1247324623,384951189,D,130122666,199733,11372.0
1247324623,384951189,CH,6004375,359,11372.0
1364509857,3223293577,D,56775417,84511,3116.0
1364509857,3223293577,CH,4404167,337,3116.0
4125266147,345789433,D,25105208,33200,2491.0
4125266147,345789433,CH,2539875,179,2491.0
69191566,1139616371,D,323775333,542637,12318.0
69191566,1139616371,CH,6238583,407,12318.0
466220366,1567677866,D,89390875,160132,4806.0
466220366,1567677866,CH,4334833,338,4806.0
26614081,2611417339,D,161238458,267151,8483.0
26614081,2611417339,CH,6981625,524,8483.0
290677911,1105394111,D,317019625,522659,12799.0
290677911,1105394111,CH,6805375,447,12799.0
321350004,3568355199,D,278130042,459438,17910.0
321350004,3568355199,CH,6646458,490,17910.0
332491882,449376464,D,27450541,34235,2379.0
332491882,449376464,CH,2872750,241,2379.0
4443384571,1396113983,D,268751333,436987,14075.0
4443384571,1396113983,CH,7745666,491,14075.0
4684149650,1277218331,D,179190667,347541,15299.0
4684149650,1277218331,CH,5758625,432,15299.0
2747711760,4066797232,D,234496417,390903,14319.0
2747711760,4066797232,CH,5536084,349,14319.0
3809479651,1151214244,D,13487375,14071,1849.0
3809479651,1151214244,CH,1768625,136,1849.0
3470123745,425902488,D,258658875,437159,13051.0
3470123745,425902488,CH,7085458,476,13051.0
2372830073,754038296,D,231091875,398956,13841.0
2372830073,754038296,CH,9126291,670,13841.0
4669700854,404296021,D,180750375,300377,7912.0
4669700854,404296021,CH,6160833,416,7912.0
273522824,1294263327,D,294500125,498547,17476.0
273522824,1294263327,CH,6601750,450,17476.0
2725084275,1754665152,D,339057000,512413,14571.0
2725084275,1754665152,CH,7955209,615,14571.0
4638156104,1248727513,D,197442166,309130,8728.0
4638156104,1248727513,CH,8040166,440,8728.0
628518,1324043178,D,111083000,180519,6132.0
628518,1324043178,CH,6435333,339,6132.0
1445466893,4207885772,D,101504792,158021,4686.0
1445466893,4207885772,CH,5618833,385,4686.0
436091846,3306705709,D,144467375,205246,4901.0
436091846,3306705709,CH,5005416,218,4901.0
5290327127,4120343971,D,180412667,279369,8764.0
5290327127,4120343971,CH,6109416,356,8764.0
1814261251,1684471183,D,289019708,525160,16602.0
1814261251,1684471183,CH,6512750,412,16602.0
2318000095,3444930917,D,310771292,525433,14570.0
2318000095,3444930917,CH,6947666,509,14570.0
1600079231,727562024,D,148238833,204804,5737.0
1600079231,727562024,CH,5729042,396,5737.0
1137861951,2366972224,D,268702625,405648,12231.0
1137861951,2366972224,CH,7037208,382,12231.0
1125704309,2647280659,D,78131250,129024,4970.0
1125704309,2647280659,CH,5465583,358,4970.0
244466748,1585644166,D,293670292,528242,19507.0
244466748,1585644166,CH,7588542,494,19507.0
3827108513,2349345659,D,83165958,140836,6485.0
3827108513,2349345659,CH,3580166,277,6485.0
2391342999,444757604,D,104774541,174938,4978.0
2391342999,444757604,CH,4507833,316,4978.0
4369796729,124371846,D,149711333,258497,6555.0
4369796729,124371846,CH,5073083,368,6555.0
367047815,4519617444,D,303487750,508528,14191.0
367047815,4519617444,CH,6841083,447,14191.0
1679889464,301606784,D,299655292,481355,17996.0
1679889464,301606784,CH,6166125,386,17996.0
3252793588,300710728,D,124223666,197508,9464.0
3252793588,300710728,CH,7230167,517,9464.0
4952059093,3471050736,D,88052209,139390,4434.0
4952059093,3471050736,CH,4175875,242,4434.0
27132285,422660225,D,159352375,257847,12309.0
27132285,422660225,CH,7727333,547,12309.0
2636043343,450331317,D,265332958,416536,10734.0
2636043343,450331317,CH,7749750,615,10734.0
278761548,3759654839,D,217540875,361339,9080.0
278761548,3759654839,CH,5895250,365,9080.0
1235338125,1736096726,D,163359666,282949,12625.0
1235338125,1736096726,CH,6450416,383,12625.0
2489192523,280718951,D,197481917,355589,8786.0
2489192523,280718951,CH,6734333,419,8786.0
1636948365,5160323193,D,40739208,58809,2638.0
1636948365,5160323193,CH,3381333,246,2638.0
2338976338,1583042473,D,160552458,294382,13453.0
2338976338,1583042473,CH,6819750,405,13453.0
4194628765,5355004242,D,289949125,472049,15087.0
4194628765,5355004242,CH,4657833,280,15087.0
118421266,271333829,D,178788875,303866,7161.0
118421266,271333829,CH,4797584,311,7161.0
1127156993,1359983795,D,144643041,237882,7816.0
1127156993,1359983795,CH,6574500,478,7816.0
1113375800,288884136,D,191380333,338680,7354.0
1113375800,288884136,CH,6323541,421,7354.0
3159743153,297314429,D,143113500,245419,10359.0
3159743153,297314429,CH,8849334,569,10359.0
301648098,3273043879,D,93466125,149707,6926.0
301648098,3273043879,CH,6324791,429,6926.0
506383009,1458085366,D,259001458,411141,10470.0
506383009,1458085366,CH,6271708,355,10470.0
70382288,249463294,D,166066250,272235,9175.0
70382288,249463294,CH,4485458,269,9175.0
1607236563,257675798,D,37287333,50185,2378.0
1607236563,257675798,CH,4312208,348,2378.0
1407491023,2054834920,D,115238416,197019,6996.0
1407491023,2054834920,CH,6433458,475,6996.0
2294517622,3104253524,D,101428333,114713,5589.0
2294517622,3104253524,CH,7916958,570,5589.0
428276402,1151769098,D,38025916,58003,2695.0
428276402,1151769098,CH,3968250,271,2695.0
5076210109,2661403171,D,104153667,193931,7535.0
5076210109,2661403171,CH,7016333,463,7535.0
623620865,534461917,D,176262375,332232,12822.0
623620865,534461917,CH,6653833,397,12822.0
582753342,280394982,D,321502584,547028,17086.0
582753342,280394982,CH,6439667,468,17086.0
2359406691,1142989177,D,73648375,119368,4538.0
2359406691,1142989177,CH,4365000,332,4538.0
4428135873,419127258,D,86725500,135684,4338.0
4428135873,419127258,CH,5246916,398,4338.0
1123858992,3561924520,D,106859708,188189,8112.0
1123858992,3561924520,CH,6646875,459,8112.0
1185709240,3507184442,D,56417875,92181,3805.0
1185709240,3507184442,CH,3731042,299,3805.0
1190873090,16965532,D,26713541,35248,1159.0
1190873090,16965532,CH,4261500,348,1159.0
3681025007,1361971404,D,277775750,480933,12810.0
3681025007,1361971404,CH,7738833,561,12810.0
461987792,277972013,D,302798750,554101,18303.0
461987792,277972013,CH,6022459,314,18303.0
3257551794,1819353338,D,190325375,335079,8530.0
3257551794,1819353338,CH,4193791,261,8530.0
1455905931,2989770503,D,99572417,176251,8675.0
1455905931,2989770503,CH,6866459,510,8675.0
1173150339,3470915575,D,164157250,300045,10511.0
1173150339,3470915575,CH,5954084,338,10511.0
1489171722,881415502,D,74372000,117469,5666.0
1489171722,881415502,CH,5640708,354,5666.0
2382123789,4086058210,D,262764083,499021,12842.0
2382123789,4086058210,CH,5031083,352,12842.0
310503670,1135375567,D,289504458,409127,16990.0
310503670,1135375567,CH,6097167,403,16990.0
2349911301,2058553720,D,242256041,411286,12420.0
2349911301,2058553720,CH,6789667,419,12420.0
1422554066,1416601328,D,195190666,356476,8606.0
1422554066,1416601328,CH,7761083,500,8606.0
31229303,2476577522,D,105303958,173937,12058.0
31229303,2476577522,CH,6125334,366,12058.0
1281871882,10585472,D,27022792,34109,5040.0
1281871882,10585472,CH,3661500,268,5040.0
251738337,4404981563,D,44779084,72217,4799.0
251738337,4404981563,CH,3984959,289,4799.0
1352828534,1119749478,D,141428209,234208,6007.0
1352828534,1119749478,CH,7609125,569,6007.0
1945935209,1097904163,D,228832000,417685,16302.0
1945935209,1097904163,CH,5495667,319,16302.0
746859190,1175487400,D,269159459,510433,14417.0
746859190,1175487400,CH,7403583,488,14417.0
406516806,294840303,D,141130792,246614,12862.0
406516806,294840303,CH,7643708,501,12862.0
176803254,1556124336,D,149266417,241565,7854.0
176803254,1556124336,CH,4978666,331,7854.0
3255454572,100228598,D,306328958,574979,15988.0
3255454572,100228598,CH,5277000,333,15988.0
2144313453,386589122,D,38886334,57594,3249.0
2144313453,386589122,CH,2927625,265,3249.0
288754127,1415538679,D,292360542,493984,18789.0
288754127,1415538679,CH,6438750,426,18789.0
1618816093,2747848561,D,95937125,173574,6922.0
1618816093,2747848561,CH,5687583,404,6922.0
588036436,898746688,D,71664375,113456,3107.0
588036436,898746688,CH,4506709,369,3107.0
388560818,5312652103,D,48670042,70206,2851.0
388560818,5312652103,CH,3888041,331,2851.0
2179881359,5067630127,D,328830208,530987,13716.0
2179881359,5067630127,CH,5391209,309,13716.0
4512751278,1273584645,D,330962500,573032,18341.0
4512751278,1273584645,CH,6910083,537,18341.0
494610156,1200824206,D,28906125,40654,2340.0
494610156,1200824206,CH,4033458,290,2340.0
4045655960,1415568997,D,313810000,523669,13876.0
4045655960,1415568997,CH,7778583,558,13876.0
1738604180,321905783,D,168356750,312256,9559.0
1738604180,321905783,CH,8643625,569,9559.0
3739700652,278805506,D,267425167,519244,19404.0
3739700652,278805506,CH,6776250,408,19404.0
415897604,1106661721,D,233270958,387575,8810.0
415897604,1106661721,CH,5629417,383,8810.0
2488791418,2179466029,D,115968709,185580,5770.0
2488791418,2179466029,CH,5628583,395,5770.0
288866481,2465848514,D,19066042,20660,1378.0
288866481,2465848514,CH,2405417,215,1378.0
26655844,1233968276,D,200095750,383569,15576.0
26655844,1233968276,CH,6622792,453,15576.0
5243272420,356660355,D,142951583,248954,7960.0
5243272420,356660355,CH,6934083,454,7960.0
3435618052,2218328499,D,196421625,227540,5871.0
3435618052,2218328499,CH,7423458,558,5871.0
1224665046,2348276391,D,267487000,407008,10151.0
1224665046,2348276391,CH,7164334,522,10151.0
2265516947,311820040,D,161755792,286726,10804.0
2265516947,311820040,CH,6370417,465,10804.0
1126266933,3792326722,D,306037667,574896,21435.0
1126266933,3792326722,CH,5845125,354,21435.0
34016728,1633207695,D,337584125,555138,19303.0
34016728,1633207695,CH,6715625,467,19303.0
1101603275,265786754,D,255354667,405258,13475.0
1101603275,265786754,CH,5857792,407,13475.0
3667525829,1490071291,D,184915208,318295,10264.0
3667525829,1490071291,CH,7060750,558,10264.0
2612425527,330116456,D,94943500,171050,6069.0
2612425527,330116456,CH,5389000,391,6069.0
413477699,248158044,D,245936625,414989,14249.0
413477699,248158044,CH,5555167,335,14249.0
125526229,1510710706,D,307273625,478566,17061.0
125526229,1510710706,CH,7822708,564,17061.0
4291725012,324284178,D,275777459,482178,11891.0
4291725012,324284178,CH,7221792,508,11891.0
294859005,1127157083,D,127051750,206044,4813.0
294859005,1127157083,CH,4004292,300,4813.0
5266861832,401243975,D,199234042,330283,8783.0
5266861832,401243975,CH,5549458,348,8783.0
2401585831,3413221370,D,163578250,257098,6755.0
2401585831,3413221370,CH,5479041,342,6755.0
2255948765,5329721979,D,16573167,17900,2610.0
2255948765,5329721979,CH,1988875,192,2610.0
2854446963,450563930,D,108439541,198446,8452.0
2854446963,450563930,CH,4203458,310,8452.0
2724962573,299506938,D,66464625,107307,6625.0
2724962573,299506938,CH,5711125,429,6625.0
4203043444,2612070867,D,105307875,180715,6354.0
4203043444,2612070867,CH,5565000,343,6354.0
1304625314,97805938,D,150792125,278482,11854.0
1304625314,97805938,CH,6664541,529,11854.0
2249898977,1094025854,D,303634709,479243,10419.0
2249898977,1094025854,CH,6136667,401,10419.0
3269711180,3283195386,D,97758709,174071,3843.0
3269711180,3283195386,CH,5016208,359,3843.0
1129997225,2079153024,D,290309750,526198,17994.0
1129997225,2079153024,CH,7613458,553,17994.0
299654825,2207329401,D,293340791,515808,12916.0
299654825,2207329401,CH,7597292,561,12916.0
2055932943,263439292,D,13842000,15065,1583.0
2055932943,263439292,CH,2739666,273,1583.0
2493485246,1290860397,D,93042834,156897,4657.0
2493485246,1290860397,CH,6515875,451,4657.0
745834744,349151056,D,202708666,378096,10143.0
745834744,349151056,CH,4801125,326,10143.0
3431796344,289731850,D,244875375,404534,10019.0
3431796344,289731850,CH,7962458,658,10019.0
1077358182,30945103,D,16169459,17452,2894.0
1077358182,30945103,CH,2829042,177,2894.0
252188433,1688939696,D,270131250,500815,18451.0
252188433,1688939696,CH,6383167,411,18451.0
1150685674,366687560,D,288366625,530938,21930.0
1150685674,366687560,CH,5655959,374,21930.0
998427784,271749030,D,121362584,211607,11329.0
998427784,271749030,CH,5788500,407,11329.0
1022931215,1091205413,D,287387083,525788,11343.0
1022931215,1091205413,CH,5420375,387,11343.0
1125181115,1636948297,D,28393333,40749,2243.0
1125181115,1636948297,CH,3575667,336,2243.0
432459554,636065,D,263716125,467331,13139.0
432459554,636065,CH,6798667,524,13139.0
1297560675,426555055,D,146861166,263285,10466.0
1297560675,426555055,CH,7310000,544,10466.0
378316676,5330126191,D,148784333,277158,11719.0
378316676,5330126191,CH,7211791,515,11719.0
1175601022,580005811,D,154140042,263235,8113.0
1175601022,580005811,CH,4292250,282,8113.0
313844332,35518317,D,323085334,574500,22877.0
313844332,35518317,CH,5766833,336,22877.0
387521489,27039560,D,41592709,63353,2113.0
387521489,27039560,CH,4109125,339,2113.0
2052768885,1137276864,D,286099125,553782,18343.0
2052768885,1137276864,CH,7577750,522,18343.0
1605581876,27159780,D,286836042,504940,17671.0
1605581876,27159780,CH,7369209,553,17671.0
576956321,1238992812,D,27034250,36604,2070.0
576956321,1238992812,CH,2817542,262,2070.0
253668838,369787670,D,164392708,289648,6549.0
253668838,369787670,CH,6537916,494,6549.0
2904679200,4952863701,D,251348125,461263,14089.0
2904679200,4952863701,CH,7214417,511,14089.0
321404449,265918537,D,131617834,211789,6993.0
321404449,265918537,CH,6634000,493,6993.0
3903785918,3328264077,D,190258667,301658,9885.0
3903785918,3328264077,CH,5957667,427,9885.0
2072598727,4777035124,D,104020542,162830,5801.0
2072598727,4777035124,CH,4954375,346,5801.0
312380435,3391418021,D,66665417,99152,4184.0
312380435,3391418021,CH,4160500,316,4184.0
4543582597,1101956311,D,329897667,553475,16212.0
4543582597,1101956311,CH,3877666,240,16212.0
243482592,4922857537,D,146521916,245406,10384.0
243482592,4922857537,CH,6860708,460,10384.0
1484657139,3476631579,D,164523500,318056,11289.0
1484657139,3476631579,CH,4764250,339,11289.0
84874947,263689462,D,177459375,337685,10623.0
84874947,263689462,CH,5524792,356,10623.0
3955797449,2515578227,D,151632083,294038,14684.0
3955797449,2515578227,CH,5273333,324,14684.0
3008435591,311599870,D,236968792,402807,9084.0
3008435591,311599870,CH,5943875,416,9084.0
4223888639,3271190164,D,46715875,76604,3912.0
4223888639,3271190164,CH,4636333,334,3912.0
277788793,280950531,D,118557916,206342,9715.0
277788793,280950531,CH,6381375,452,9715.0
1600875929,435113752,D,299283583,573717,14690.0
1600875929,435113752,CH,5704375,389,14690.0
268226473,367041228,D,2134000,937,1009.0
268226473,367041228,CH,999708,50,1009.0
1285515661,1609821212,D,27361041,39026,3532.0
1285515661,1609821212,CH,2600125,150,3532.0
2348053528,5061167011,D,137263542,212438,6989.0
2348053528,5061167011,CH,6571083,464,6989.0
1414903307,3413812431,D,195873000,353848,11915.0
1414903307,3413812431,CH,5113125,318,11915.0
4576095718,3099105241,D,81935208,135936,5373.0
4576095718,3099105241,CH,6206292,464,5373.0
299615519,321590688,D,212064083,392609,10707.0
299615519,321590688,CH,8215417,653,10707.0
1088283885,3096805846,D,203054375,386044,9953.0
1088283885,3096805846,CH,6757375,490,9953.0
3379643259,1116320586,D,296514375,565190,19590.0
3379643259,1116320586,CH,6369417,474,19590.0
2699490693,1738652351,D,85292625,135614,3951.0
2699490693,1738652351,CH,4313208,340,3951.0
3411462539,2498179472,D,138786667,212993,5711.0
3411462539,2498179472,CH,7472750,573,5711.0
2762287222,292365004,D,278903584,443441,12328.0
2762287222,292365004,CH,8883417,692,12328.0
1573784264,3016140555,D,104450792,191216,6260.0
1573784264,3016140555,CH,4939416,339,6260.0
1573766271,1188172163,D,167718000,252429,5454.0
1573766271,1188172163,CH,4220292,322,5454.0
2291207613,445758491,D,98975458,176423,8743.0
2291207613,445758491,CH,4881083,335,8743.0
3882101828,269709895,D,162765833,304068,11117.0
3882101828,269709895,CH,7533375,562,11117.0
289511046,283673868,D,298867458,523790,19732.0
289511046,283673868,CH,5101875,291,19732.0
290678045,3125484310,D,58108167,94348,5789.0
290678045,3125484310,CH,4868667,344,5789.0
294152270,2278043415,D,211880625,274882,6695.0
294152270,2278043415,CH,5273958,369,6695.0
380414526,262368172,D,325740208,528396,11819.0
380414526,262368172,CH,5876458,364,11819.0
1649448081,349156333,D,200273208,339264,10499.0
1649448081,349156333,CH,6072833,422,10499.0
2648962306,1973730887,D,331590041,530527,13469.0
2648962306,1973730887,CH,6511000,413,13469.0
2957164888,252631573,D,171995500,283849,14081.0
2957164888,252631573,CH,6214416,425,14081.0
1361964953,1573735606,D,23392959,30140,3665.0
1361964953,1573735606,CH,3670000,296,3665.0
1937614945,306245531,D,115941375,206479,10473.0
1937614945,306245531,CH,6546916,438,10473.0
4620362525,1080531921,D,359379500,547160,13486.0
4620362525,1080531921,CH,5882667,337,13486.0
450955380,4061648812,D,276813583,426116,13441.0
450955380,4061648812,CH,7462750,438,13441.0
1105173102,311660144,D,106300083,167227,5192.0
1105173102,311660144,CH,6857625,495,5192.0
1907344984,2212816404,D,311561708,460297,12685.0
1907344984,2212816404,CH,7312667,470,12685.0
321748495,1299838558,D,7846375,7163,804.0
