vertex1,vertex2,algorithm,time_ns,relaxed_edges,distance
321642125,490369806,BD,126845666,148122,7462.0
1568223342,311607329,D,181930000,697699,8938.0
1568223342,311607329,BD,142484917,195979,8938.0
35502372,1571928226,D,280900459,944172,18822.0
35502372,1571928226,BD,316190125,421431,18822.0
2298023410,2481018499,D,168471125,654660,9667.0
2298023410,2481018499,BD,126554042,164617,9667.0
872697586,279387020,D,292988291,1136226,20731.0
872697586,279387020,BD,330654583,463926,20757.0
1148776913,303794342,D,143215041,522252,10174.0
1148776913,303794342,BD,83427125,100871,10174.0
1483749243,344580036,D,42419541,134314,3434.0
1483749243,344580036,BD,28720625,25544,3434.0
201409948,1841938018,D,290894875,1114156,15878.0
201409948,1841938018,BD,292664292,391740,15878.0
5126066620,3051999507,D,76146416,276162,6454.0
5126066620,3051999507,BD,117614167,141224,6454.0
2249899102,271844684,D,89982500,328495,6222.0
2249899102,271844684,BD,121944250,142223,6222.0
4582917959,1770308739,D,24201917,55514,1567.0
4582917959,1770308739,BD,24830417,19916,1567.0
26026126,2876766372,D,159385291,597973,12643.0
26026126,2876766372,BD,320033042,444458,12643.0
4218225762,308665821,D,140614209,487315,6032.0
4218225762,308665821,BD,112487667,131957,6032.0
3155121709,2072986362,D,265525292,931272,13192.0
3155121709,2072986362,BD,317614250,419375,13192.0
3509639564,446252027,D,68429541,210818,3743.0
3509639564,446252027,BD,61975250,74093,3743.0
3185015190,597317063,D,162738250,584205,9748.0
3185015190,597317063,BD,134881083,162048,9748.0
4927475589,1262423229,D,20087333,46166,1993.0
4927475589,1262423229,BD,16355417,12489,1993.0
5279725276,4095096448,D,298087000,1002735,16877.0
5279725276,4095096448,BD,373577666,472445,16877.0
3678003436,3188259225,D,317090292,1163821,21039.0
3678003436,3188259225,BD,349108875,481791,21039.0
1256489586,1601330425,D,150538500,536024,7048.0
1256489586,1601330425,BD,114246000,133260,7048.0
1157373346,286546210,D,206033791,796370,12075.0
1157373346,286546210,BD,179829417,229510,12075.0
1301795407,3372013128,D,45612458,145300,3687.0
1301795407,3372013128,BD,48062625,49315,3687.0
1151600213,3675487075,D,117801333,400635,4990.0
1151600213,3675487075,BD,97721250,106960,4990.0
2332354456,1706409197,D,40335542,115130,2410.0
2332354456,1706409197,BD,31670833,29418,2410.0
69085730,4339308483,D,269058667,898173,9908.0
69085730,4339308483,BD,111864083,147511,9908.0
1609396559,654106972,D,192511208,734860,7541.0
1609396559,654106972,BD,128907875,171643,7541.0
4186939984,1077501830,D,90230958,319553,4315.0
4186939984,1077501830,BD,61697167,74164,4315.0
1994249669,1206402764,D,167316000,638830,11975.0
1994249669,1206402764,BD,271786958,371123,11975.0
1757509279,1304203769,D,176308958,639917,7721.0
1757509279,1304203769,BD,110379209,137494,7721.0
1294321615,20697448,D,33568042,98876,4554.0
1294321615,20697448,BD,36338333,32926,4554.0
4844902498,762105452,D,181104125,673355,10514.0
4844902498,762105452,BD,203230250,249235,10514.0
284793543,1144141937,D,202560291,753683,8098.0
284793543,1144141937,BD,142274959,175514,8098.0
2591996466,4197394285,D,78433125,258180,3728.0
2591996466,4197394285,BD,37828958,35807,3728.0
1142225688,3901171485,D,38448458,106174,4729.0
1142225688,3901171485,BD,43801834,43613,4729.0
4232999897,3327716546,D,48145208,156697,3879.0
4232999897,3327716546,BD,57455333,64029,3879.0
27535271,290652230,D,210376250,808308,10058.0
27535271,290652230,BD,136795541,172022,10058.0
1412616972,1102162073,D,174542875,639267,7268.0
1412616972,1102162073,BD,99616458,113321,7268.0
2569498121,1149417338,D,65970500,202213,2657.0
2569498121,1149417338,BD,42676000,45465,2657.0
1534554598,2228164703,D,257598667,909633,11471.0
1534554598,2228164703,BD,223791375,282357,11471.0
3837063433,5070098221,D,50892292,161165,4414.0
3837063433,5070098221,BD,48239333,47894,4414.0
1794362761,2995504676,D,231805500,814060,13858.0
1794362761,2995504676,BD,206739792,268480,13858.0
1659223865,1940147012,D,305589167,1102540,16669.0
1659223865,1940147012,BD,378340458,505176,16669.0
3414135281,1268142991,D,78266916,268456,5446.0
3414135281,1268142991,BD,71031459,87127,5446.0
1539385250,1177482905,D,194159708,688279,7364.0
1539385250,1177482905,BD,166104625,206451,7364.0
1120258313,343482460,D,173929750,672313,11517.0
1120258313,343482460,BD,134378000,172422,11517.0
792653829,1581200556,D,75339292,248548,3629.0
792653829,1581200556,BD,44200625,51118,3629.0
339473334,5228049576,D,243646291,884517,13593.0
339473334,5228049576,BD,357490000,456067,13593.0
685775769,768890716,D,288718166,1105723,18370.0
685775769,768890716,BD,362146417,489445,18370.0
1091908051,4115161732,D,191529209,704375,8273.0
1091908051,4115161732,BD,143150125,193207,8273.0
1296128066,4933894161,D,81992416,272936,7387.0
1296128066,4933894161,BD,88822708,109813,7387.0
1325278333,301651240,D,248609833,833572,9021.0
1325278333,301651240,BD,195633500,260496,9021.0
823327180,1425553029,D,149582084,550977,11809.0
823327180,1425553029,BD,315025916,415686,11809.0
1113375726,2064648906,D,260032375,872119,10688.0
1113375726,2064648906,BD,279670167,350288,10688.0
618598335,1490850419,D,91968750,306974,4685.0
618598335,1490850419,BD,51593125,52736,4685.0
26656337,5182294252,D,20746791,47206,2178.0
26656337,5182294252,BD,32652084,26701,2178.0
369395509,1280639334,D,176327000,613943,11260.0
369395509,1280639334,BD,191411709,241373,11260.0
248448385,256168168,D,315918416,1128560,12431.0
248448385,256168168,BD,305867667,421766,12431.0
1398817691,367074313,D,208717208,777456,9175.0
1398817691,367074313,BD,133740292,183066,9175.0
4233387251,305028694,D,3885834,5309,654.0
4233387251,305028694,BD,2954583,1361,654.0
25850304,1337585289,D,50563709,162681,2969.0
25850304,1337585289,BD,50399708,51939,2996.0
3758826722,3949843291,D,98198125,364578,9781.0
3758826722,3949843291,BD,126419292,151981,9781.0
3253923051,1763595152,D,277316750,1024315,16859.0
3253923051,1763595152,BD,350069667,483465,16859.0
673980403,252628483,D,288281208,1107692,17442.0
673980403,252628483,BD,402021833,499446,17442.0
1181084785,3923027264,D,125255708,418898,5505.0
1181084785,3923027264,BD,53989000,62871,5505.0
321477045,267839560,D,281530666,908147,10849.0
321477045,267839560,BD,240349833,310077,10849.0
2513069624,4262488651,D,135590916,487615,6190.0
2513069624,4262488651,BD,113396000,134745,6190.0
278225859,255382038,D,302459458,1136150,20527.0
278225859,255382038,BD,340942042,461481,20527.0
444607342,439171911,D,94619333,333019,6257.0
444607342,439171911,BD,91252667,107151,6257.0
1509253685,283316386,D,112417167,385286,5085.0
1509253685,283316386,BD,61953834,77347,5085.0
1166359377,334244235,D,254787084,910296,18288.0
1166359377,334244235,BD,357426250,463961,18288.0
2772554438,1106765908,D,31712708,97088,3600.0
2772554438,1106765908,BD,33480875,31436,3600.0
4927550229,2343073394,D,257234333,952665,13192.0
4927550229,2343073394,BD,307945459,435805,13192.0
3366694538,3264945300,D,130751958,475303,11707.0
3366694538,3264945300,BD,326335250,450012,11707.0
1431045698,3062588675,D,155174750,571921,6511.0
1431045698,3062588675,BD,113972250,130534,6511.0
1528775050,262537152,D,316675042,1171375,19982.0
1528775050,262537152,BD,373874084,521938,19982.0
299617297,1025348845,D,126334833,435037,6875.0
299617297,1025348845,BD,132052000,166587,6875.0
1066061857,1234226337,D,288747000,1065528,11572.0
1066061857,1234226337,BD,310288042,442431,11572.0
281235830,458263366,D,143455583,504398,7849.0
281235830,458263366,BD,73632958,94793,7849.0
1141260537,571427322,D,193523833,742626,13002.0
1141260537,571427322,BD,143717333,184139,13002.0
278784428,456941320,D,234790167,817977,9035.0
278784428,456941320,BD,168903167,222703,9035.0
628678,2614944182,D,94229500,346059,4186.0
628678,2614944182,BD,64070375,79212,4186.0
3366686723,3763506617,D,174147834,645207,14100.0
3366686723,3763506617,BD,278624708,374286,14100.0
1392604838,97755609,D,190533834,675746,7299.0
1392604838,97755609,BD,139988667,163605,7299.0
1122210098,1365729047,D,203592167,782776,9835.0
1122210098,1365729047,BD,196189959,229347,9835.0
1322905230,3421048242,D,282491583,972473,15884.0
1322905230,3421048242,BD,348043542,425404,15884.0
276219035,1125359842,D,259657083,765305,10455.0
276219035,1125359842,BD,138163833,171940,10455.0
1234026812,861288285,D,137826542,433684,5907.0
1234026812,861288285,BD,66774792,78103,5907.0
2991236415,321730284,D,219680458,719231,9498.0
2991236415,321730284,BD,149856250,180109,9498.0
1105536797,437139818,D,108098709,365606,8641.0
1105536797,437139818,BD,173898083,210309,8641.0
1239556526,417798370,D,83298333,284352,7143.0
1239556526,417798370,BD,132962125,146373,7147.0
276274202,262228237,D,42200500,113109,4838.0
276274202,262228237,BD,64211042,71884,4838.0
504925572,1546455991,D,145437375,444891,8600.0
504925572,1546455991,BD,242522792,308367,8600.0
1369169680,3234052308,D,204104458,805603,13552.0
1369169680,3234052308,BD,338998042,424056,13552.0
360731459,3751946738,D,272222667,939848,16233.0
360731459,3751946738,BD,301858875,412443,16233.0
1510029522,2520804669,D,305395709,995875,16042.0
1510029522,2520804669,BD,320535417,411049,16042.0
1272485201,4496484397,D,241399042,904808,14113.0
1272485201,4496484397,BD,341152333,419213,14113.0
5323796241,4326906731,D,216022375,783848,11787.0
5323796241,4326906731,BD,272112375,375409,11789.0
3216498698,280814907,D,31750625,86738,3129.0
3216498698,280814907,BD,17895833,13662,3129.0
189083164,3129763803,D,326903125,1170798,18067.0
189083164,3129763803,BD,369143709,474413,18067.0
1601390053,1175016624,D,311141459,967261,13282.0
1601390053,1175016624,BD,344507500,431150,13282.0
35675268,289549223,D,316699250,1136228,22304.0
35675268,289549223,BD,335871375,491367,22304.0
1117133222,30789848,D,202777584,782539,11442.0
1117133222,30789848,BD,207133167,278282,11442.0
1261310889,190717132,D,41098959,125835,3311.0
1261310889,190717132,BD,32886958,27286,3311.0
583233935,3773883083,D,33986083,100305,2080.0
583233935,3773883083,BD,27619833,22194,2080.0
4882830816,3261675874,D,100895375,342378,5864.0
4882830816,3261675874,BD,122893000,161117,5864.0
1298758799,639307008,D,72877416,227936,5772.0
1298758799,639307008,BD,75609792,89538,5772.0
3190170984,4261313420,D,21722791,53433,3548.0
3190170984,4261313420,BD,54386250,63392,3548.0
289547122,3764975190,D,250593333,911356,18007.0
289547122,3764975190,BD,320080375,436314,18007.0
1859699895,2612798729,D,74806041,235002,6789.0
1859699895,2612798729,BD,126939250,142094,6789.0
1688791547,1597280342,D,198907333,739449,14480.0
1688791547,1597280342,BD,352676417,473399,14480.0
308294143,477274290,D,302485208,988261,12707.0
308294143,477274290,BD,243128708,302668,12709.0
1651321227,2655529254,D,41845250,122261,3529.0
1651321227,2655529254,BD,30825125,28043,3529.0
4372527840,1367096604,D,168256000,539031,7257.0
4372527840,1367096604,BD,163260542,178969,7257.0
2512162018,123892730,D,75910708,237362,3819.0
2512162018,123892730,BD,58778375,65342,3819.0
3436547581,287330146,D,351051166,1111893,17575.0
3436547581,287330146,BD,375321625,482313,17575.0
1578764324,1180510075,D,215926959,722667,7990.0
1578764324,1180510075,BD,130184500,143102,7990.0
1604088134,322905006,D,185371041,602347,6401.0
1604088134,322905006,BD,121189959,150833,6401.0
2566486453,4788404810,D,181430583,443918,5524.0
2566486453,4788404810,BD,118568167,129312,5524.0
125392,5405855464,D,149490292,546283,13799.0
125392,5405855464,BD,326188958,413647,13799.0
3579165245,2688021769,D,29921375,69453,2997.0
3579165245,2688021769,BD,16605542,12288,2997.0
255746434,708950380,D,32594292,89059,2623.0
255746434,708950380,BD,28781833,21657,2623.0
4874447723,2070600313,D,57161750,185990,4591.0
4874447723,2070600313,BD,69260083,79524,4599.0
4444445589,3260799782,D,267304709,1002824,17350.0
4444445589,3260799782,BD,323426916,413352,17365.0
252646252,957888147,D,54159833,178876,5315.0
252646252,957888147,BD,61050000,69963,5315.0
1247324623,384951189,D,125895000,408598,11372.0
1247324623,384951189,BD,158989833,191147,11372.0
1364509857,3223293577,D,53283458,172556,3116.0
1364509857,3223293577,BD,36041125,29389,3116.0
4125266147,345789433,D,27286833,68015,2491.0
4125266147,345789433,BD,20388500,15845,2491.0
69191566,1139616371,D,316277750,1108669,12318.0
69191566,1139616371,BD,215231416,264697,12318.0
466220366,1567677866,D,100251125,327225,4806.0
466220366,1567677866,BD,76730208,99666,4806.0
26614081,2611417339,D,153775708,546312,8483.0
26614081,2611417339,BD,141392334,183053,8483.0
290677911,1105394111,D,299653291,1068151,12799.0
290677911,1105394111,BD,181133542,247303,12799.0
321350004,3568355199,D,266744334,937627,17910.0
321350004,3568355199,BD,284292125,407939,17910.0
332491882,449376464,D,26454000,69863,2379.0
332491882,449376464,BD,29419500,27715,2379.0
4443384571,1396113983,D,234578166,893280,14075.0
4443384571,1396113983,BD,339841500,477374,14075.0
4684149650,1277218331,D,177369667,710434,15299.0
4684149650,1277218331,BD,250059167,374521,15299.0
2747711760,4066797232,D,209590500,798621,14319.0
2747711760,4066797232,BD,228953583,298753,14319.0
3809479651,1151214244,D,14079042,28589,1849.0
3809479651,1151214244,BD,11555750,8549,1854.0
3470123745,425902488,D,251897000,892533,13051.0
3470123745,425902488,BD,326468791,420065,13051.0
2372830073,754038296,D,215653667,815684,13841.0
2372830073,754038296,BD,377935125,463462,13845.0
4669700854,404296021,D,180586125,613683,7912.0
4669700854,404296021,BD,98270875,126879,7912.0
273522824,1294263327,D,301252834,1018555,17476.0
273522824,1294263327,BD,302953958,430929,17476.0
2725084275,1754665152,D,318758208,1046615,14571.0
2725084275,1754665152,BD,397720709,479529,14571.0
4638156104,1248727513,D,172188209,631686,8728.0
4638156104,1248727513,BD,140745375,166967,8738.0
628518,1324043178,D,109864417,367847,6132.0
628518,1324043178,BD,108094667,119664,6132.0
1445466893,4207885772,D,93151250,323434,4686.0
1445466893,4207885772,BD,46962083,53666,4686.0
436091846,3306705709,D,128921375,419333,4901.0
436091846,3306705709,BD,103751042,113765,4901.0
5290327127,4120343971,D,172000458,571221,8764.0
5290327127,4120343971,BD,113412250,152891,8764.0
1814261251,1684471183,D,296790667,1072782,16602.0
1814261251,1684471183,BD,390122291,498772,16602.0
2318000095,3444930917,D,284628292,1073709,14570.0
2318000095,3444930917,BD,351123708,439852,14570.0
1600079231,727562024,D,131153875,418322,5737.0
1600079231,727562024,BD,91214209,102610,5737.0
1137861951,2366972224,D,245241667,828740,12231.0
1137861951,2366972224,BD,247456958,307611,12231.0
1125704309,2647280659,D,78940917,263997,4970.0
1125704309,2647280659,BD,74122125,93227,4970.0
244466748,1585644166,D,275762667,1079263,19507.0
244466748,1585644166,BD,298801041,426149,19507.0
3827108513,2349345659,D,81967375,288158,6485.0
3827108513,2349345659,BD,40175917,43339,6491.0
2391342999,444757604,D,100688291,357974,4978.0
2391342999,444757604,BD,72024375,88475,4978.0
4369796729,124371846,D,140218375,528011,6555.0
4369796729,124371846,BD,104265667,133795,6555.0
367047815,4519617444,D,269276584,1038629,14191.0
367047815,4519617444,BD,338122042,479956,14191.0
1679889464,301606784,D,257947416,983578,17996.0
1679889464,301606784,BD,251671708,367669,17996.0
3252793588,300710728,D,104869708,403249,9464.0
3252793588,300710728,BD,157374084,213856,9464.0
4952059093,3471050736,D,82504250,285055,4434.0
4952059093,3471050736,BD,53355166,62227,4434.0
27132285,422660225,D,132920000,527088,12309.0
27132285,422660225,BD,279247500,393477,12309.0
2636043343,450331317,D,243292042,850295,10734.0
2636043343,450331317,BD,267106041,345353,10734.0
278761548,3759654839,D,206731791,738459,9080.0
278761548,3759654839,BD,165849209,214396,9080.0
1235338125,1736096726,D,153606583,577948,12625.0
1235338125,1736096726,BD,218655042,304589,12625.0
2489192523,280718951,D,207193791,726411,8786.0
2489192523,280718951,BD,127341166,156609,8786.0
1636948365,5160323193,D,68157250,120144,2638.0
1636948365,5160323193,BD,37796500,32920,2638.0
2338976338,1583042473,D,197530500,601422,13453.0
2338976338,1583042473,BD,391448583,483764,13453.0
4194628765,5355004242,D,301708041,964535,15087.0
4194628765,5355004242,BD,316279166,411796,15087.0
118421266,271333829,D,164305375,621188,7161.0
118421266,271333829,BD,126432541,150690,7161.0
1127156993,1359983795,D,144824708,485369,7816.0
1127156993,1359983795,BD,118689333,156508,7816.0
1113375800,288884136,D,202490125,692336,7354.0
1113375800,288884136,BD,115875541,154730,7354.0
3159743153,297314429,D,133796583,501840,10359.0
3159743153,297314429,BD,265278875,355326,10359.0
301648098,3273043879,D,85341959,305856,6926.0
301648098,3273043879,BD,130715292,166882,6926.0
506383009,1458085366,D,269045458,840035,10470.0
506383009,1458085366,BD,170629291,214843,10470.0
70382288,249463294,D,161088958,556071,9175.0
70382288,249463294,BD,193118125,219882,9175.0
1607236563,257675798,D,36179500,102616,2378.0
1607236563,257675798,BD,24153833,19100,2378.0
1407491023,2054834920,D,111436167,401564,6996.0
1407491023,2054834920,BD,152297334,174323,6996.0
2294517622,3104253524,D,70266292,234158,5589.0
2294517622,3104253524,BD,107425334,128277,5589.0
428276402,1151769098,D,41820333,118385,2695.0
428276402,1151769098,BD,45571958,46969,2695.0
5076210109,2661403171,D,113016083,396791,7535.0
5076210109,2661403171,BD,179255750,218578,7535.0
623620865,534461917,D,191773834,678807,12822.0
623620865,534461917,BD,334038417,428594,12822.0
582753342,280394982,D,306644417,1117957,17086.0
582753342,280394982,BD,317751375,453527,17086.0
2359406691,1142989177,D,73084042,244037,4538.0
2359406691,1142989177,BD,33640500,33908,4538.0
4428135873,419127258,D,84009083,277299,4338.0
4428135873,419127258,BD,50552625,56117,4338.0
1123858992,3561924520,D,104839125,384323,8112.0
1123858992,3561924520,BD,129046042,162503,8112.0
1185709240,3507184442,D,59808708,188468,3805.0
1185709240,3507184442,BD,48156042,50310,3816.0
1190873090,16965532,D,28185917,72906,1159.0
1190873090,16965532,BD,18256583,13531,1159.0
3681025007,1361971404,D,262277750,981755,12810.0
3681025007,1361971404,BD,310446791,436427,12810.0
461987792,277972013,D,295079833,1132460,18303.0
461987792,277972013,BD,340860750,455335,18303.0
3257551794,1819353338,D,183841167,684884,8530.0
3257551794,1819353338,BD,117327791,147705,8530.0
1455905931,2989770503,D,101247541,359750,8675.0
1455905931,2989770503,BD,114992833,146620,8675.0
1173150339,3470915575,D,165769041,613189,10511.0
1173150339,3470915575,BD,152953500,197459,10515.0
1489171722,881415502,D,72425125,239757,5666.0
1489171722,881415502,BD,56241750,72184,5666.0
2382123789,4086058210,D,270886125,1019025,12842.0
2382123789,4086058210,BD,262910250,382140,12842.0
310503670,1135375567,D,220998917,836257,16990.0
310503670,1135375567,BD,333290208,485446,16990.0
2349911301,2058553720,D,231832375,839816,12420.0
2349911301,2058553720,BD,229120916,341998,12420.0
1422554066,1416601328,D,189944708,728552,8606.0
1422554066,1416601328,BD,142329541,178878,8606.0
31229303,2476577522,D,93868541,355385,12058.0
31229303,2476577522,BD,127705083,186477,12058.0
1281871882,10585472,D,26629166,69649,5040.0
1281871882,10585472,BD,35738000,35912,5040.0
251738337,4404981563,D,44704125,147639,4799.0
251738337,4404981563,BD,69693458,86953,4799.0
1352828534,1119749478,D,134987084,478789,6007.0
1352828534,1119749478,BD,88026333,108650,6008.0
1945935209,1097904163,D,234109125,853945,16302.0
1945935209,1097904163,BD,347820708,513147,16302.0
746859190,1175487400,D,320369500,1042955,14417.0
746859190,1175487400,BD,275695542,332844,14417.0
406516806,294840303,D,151244750,504080,12862.0
406516806,294840303,BD,352358000,457333,12862.0
176803254,1556124336,D,160715750,492914,7854.0
176803254,1556124336,BD,157533166,184066,7854.0
3255454572,100228598,D,326113292,1174773,15988.0
3255454572,100228598,BD,314183500,435255,15988.0
2144313453,386589122,D,39647750,118095,3249.0
2144313453,386589122,BD,32971792,29707,3249.0
288754127,1415538679,D,290938583,1009118,18789.0
288754127,1415538679,BD,354400000,487778,18789.0
1618816093,2747848561,D,98693084,354618,6922.0
1618816093,2747848561,BD,142488417,176283,6922.0
588036436,898746688,D,75526334,231700,3107.0
588036436,898746688,BD,38702083,39463,3107.0
388560818,5312652103,D,47055750,143491,2851.0
388560818,5312652103,BD,31562625,27758,2851.0
2179881359,5067630127,D,289069792,1084951,13716.0
2179881359,5067630127,BD,316073542,413824,13716.0
4512751278,1273584645,D,315279833,1170880,18341.0
4512751278,1273584645,BD,415410333,524867,18341.0
494610156,1200824206,D,29919167,82884,2340.0
494610156,1200824206,BD,35717500,31121,2340.0
4045655960,1415568997,D,320404000,1069715,13876.0
4045655960,1415568997,BD,279299792,391330,13876.0
1738604180,321905783,D,176969083,638006,9559.0
1738604180,321905783,BD,180608875,221277,9559.0
3739700652,278805506,D,285238208,1060994,19404.0
3739700652,278805506,BD,312802084,439481,19404.0
415897604,1106661721,D,209747584,791787,8810.0
415897604,1106661721,BD,169840750,215136,8810.0
2488791418,2179466029,D,109453375,378926,5770.0
2488791418,2179466029,BD,43176875,44683,5770.0
288866481,2465848514,D,19465875,42671,1378.0
288866481,2465848514,BD,15880042,11967,1378.0
26655844,1233968276,D,199613750,784214,15576.0
26655844,1233968276,BD,371815417,512797,15576.0
5243272420,356660355,D,150574292,509095,7960.0
5243272420,356660355,BD,166804625,203391,7960.0
3435618052,2218328499,D,152651666,464653,5871.0
3435618052,2218328499,BD,88521167,104877,5871.0
1224665046,2348276391,D,242558125,830996,10151.0
1224665046,2348276391,BD,227466375,290247,10151.0
2265516947,311820040,D,158017416,585851,10804.0
2265516947,311820040,BD,189967791,237209,10804.0
1126266933,3792326722,D,307883500,1174451,21435.0
1126266933,3792326722,BD,279676417,404847,21435.0
34016728,1633207695,D,301674834,1134217,19303.0
34016728,1633207695,BD,297858167,415840,19303.0
1101603275,265786754,D,260971916,827952,13475.0
1101603275,265786754,BD,269980125,391944,13475.0
3667525829,1490071291,D,196409833,650341,10264.0
3667525829,1490071291,BD,184352792,215357,10264.0
2612425527,330116456,D,102592000,348621,6069.0
2612425527,330116456,BD,74061750,89378,6069.0
413477699,248158044,D,249581542,847141,14249.0
413477699,248158044,BD,199626250,257135,14249.0
125526229,1510710706,D,279920125,977886,17061.0
125526229,1510710706,BD,317785958,435920,17061.0
4291725012,324284178,D,278843625,984245,11891.0
4291725012,324284178,BD,326432500,416463,11891.0
294859005,1127157083,D,133443667,421503,4813.0
294859005,1127157083,BD,70737167,84344,4813.0
5266861832,401243975,D,196384208,675148,8783.0
5266861832,401243975,BD,116889042,142932,8783.0
2401585831,3413221370,D,165787750,525196,6755.0
2401585831,3413221370,BD,90149083,108604,6755.0
2255948765,5329721979,D,17955750,36481,2610.0
2255948765,5329721979,BD,8781417,6187,2612.0
2854446963,450563930,D,118656708,405254,8452.0
2854446963,450563930,BD,97064375,114059,8452.0
2724962573,299506938,D,72627625,219020,6625.0
2724962573,299506938,BD,95597500,116176,6625.0
4203043444,2612070867,D,105369000,369732,6354.0
4203043444,2612070867,BD,131097958,157693,6354.0
1304625314,97805938,D,160601625,569123,11854.0
1304625314,97805938,BD,254876875,346743,11854.0
2249898977,1094025854,D,282986417,979328,10419.0
2249898977,1094025854,BD,123220708,160979,10419.0
3269711180,3283195386,D,112584917,356280,3843.0
3269711180,3283195386,BD,73456917,89034,3843.0
1129997225,2079153024,D,290039416,1075203,17994.0
1129997225,2079153024,BD,300120833,397547,17994.0
299654825,2207329401,D,288702541,1053676,12916.0
299654825,2207329401,BD,294635667,406531,12916.0
2055932943,263439292,D,14689125,30724,1583.0
2055932943,263439292,BD,8237959,5701,1584.0
2493485246,1290860397,D,94745250,320889,4657.0
2493485246,1290860397,BD,62544750,72615,4657.0
745834744,349151056,D,212505375,772506,10143.0
745834744,349151056,BD,119371083,147556,10147.0
3431796344,289731850,D,270531708,826448,10019.0
3431796344,289731850,BD,169842375,201566,10019.0
1077358182,30945103,D,16497500,35309,2894.0
1077358182,30945103,BD,39064000,40493,2894.0
252188433,1688939696,D,283341792,1022676,18451.0
252188433,1688939696,BD,344794792,471768,18451.0
1150685674,366687560,D,289421042,1084765,21930.0
1150685674,366687560,BD,339890500,491579,21930.0
998427784,271749030,D,135285416,432466,11329.0
998427784,271749030,BD,164297000,207358,11329.0
1022931215,1091205413,D,331402084,1074479,11343.0
1022931215,1091205413,BD,200286625,259113,11343.0
1125181115,1636948297,D,29823416,83310,2243.0
1125181115,1636948297,BD,20754709,16085,2243.0
432459554,636065,D,279862584,953951,13139.0
432459554,636065,BD,326260583,441370,13139.0
1297560675,426555055,D,155783791,537934,10466.0
1297560675,426555055,BD,231426083,281965,10466.0
378316676,5330126191,D,160172750,566455,11719.0
378316676,5330126191,BD,342783917,428747,11719.0
1175601022,580005811,D,164975709,537732,8113.0
1175601022,580005811,BD,76335959,89648,8113.0
313844332,35518317,D,338475791,1173744,22877.0
313844332,35518317,BD,391706875,513843,22877.0
387521489,27039560,D,49020750,130373,2113.0
387521489,27039560,BD,44941791,37882,2113.0
2052768885,1137276864,D,344777417,1131421,18343.0
2052768885,1137276864,BD,323915250,429708,18343.0
1605581876,27159780,D,339686875,1031223,17671.0
1605581876,27159780,BD,394308333,455624,17671.0
576956321,1238992812,D,29261334,74728,2070.0
576956321,1238992812,BD,19348833,14420,2071.0
253668838,369787670,D,199757792,592120,6549.0
253668838,369787670,BD,111132833,126843,6549.0
2904679200,4952863701,D,258490042,941586,14089.0
2904679200,4952863701,BD,344899708,450562,14089.0
321404449,265918537,D,141311958,432935,6993.0
321404449,265918537,BD,111940083,133388,6993.0
3903785918,3328264077,D,204746500,616202,9885.0
3903785918,3328264077,BD,112697834,123730,9885.0
2072598727,4777035124,D,112649334,332850,5801.0
2072598727,4777035124,BD,87022417,103460,5801.0
312380435,3391418021,D,63508250,202555,4184.0
312380435,3391418021,BD,29897250,24837,4184.0
4543582597,1101956311,D,307129750,1130955,16212.0
4543582597,1101956311,BD,243530667,316333,16212.0
243482592,4922857537,D,150576791,501706,10384.0
243482592,4922857537,BD,336647416,406977,10384.0
1484657139,3476631579,D,178374250,649652,11289.0
1484657139,3476631579,BD,207242917,238573,11289.0
84874947,263689462,D,193495958,689979,10623.0
84874947,263689462,BD,218506542,245875,10623.0
3955797449,2515578227,D,210159000,600677,14684.0
3955797449,2515578227,BD,394287500,496725,14684.0
3008435591,311599870,D,252890875,823611,9084.0
3008435591,311599870,BD,164984375,220154,9084.0
4223888639,3271190164,D,50797708,156385,3912.0
4223888639,3271190164,BD,35582000,33512,3912.0
277788793,280950531,D,135401084,421864,9715.0
277788793,280950531,BD,215544541,261201,9715.0
1600875929,435113752,D,322837667,1172098,14690.0
1600875929,435113752,BD,216043709,293629,14690.0
268226473,367041228,D,2088917,1877,1009.0
268226473,367041228,BD,1377125,384,1009.0
1285515661,1609821212,D,29221583,80007,3532.0
1285515661,1609821212,BD,36286250,37030,3532.0
2348053528,5061167011,D,120783625,434293,6989.0
2348053528,5061167011,BD,128302333,170174,6989.0
1414903307,3413812431,D,190103500,723082,11915.0
1414903307,3413812431,BD,125389083,159940,11915.0
4576095718,3099105241,D,86086250,277467,5373.0
4576095718,3099105241,BD,82025500,107132,5373.0
299615519,321590688,D,208989875,801615,10707.0
299615519,321590688,BD,221343500,298576,10707.0
1088283885,3096805846,D,201144708,788812,9953.0
1088283885,3096805846,BD,169310500,214948,9953.0
3379643259,1116320586,D,296983333,1154670,19590.0
3379643259,1116320586,BD,294204375,419889,19590.0
2699490693,1738652351,D,78373834,276680,3951.0
2699490693,1738652351,BD,54019625,64646,3951.0
3411462539,2498179472,D,123019750,435123,5711.0
3411462539,2498179472,BD,77252459,95372,5711.0
2762287222,292365004,D,250937417,905076,12328.0
2762287222,292365004,BD,235233458,351198,12328.0
1573784264,3016140555,D,104835584,391314,6260.0
1573784264,3016140555,BD,73540708,88870,6260.0
1573766271,1188172163,D,149374416,516242,5454.0
1573766271,1188172163,BD,65232708,78788,5454.0
2291207613,445758491,D,98104334,360675,8743.0
2291207613,445758491,BD,99477291,127536,8743.0
